5042 .   About 70 countries around the world , including all of the major economies , have deposit insurance programs .   [ER] In the United States [ER] , the Federal Deposit Insurance Corporation ( FDIC ) is responsible for deposit insurance .   [EH] Banks pay an insurance premium to the FDIC [EH] .	Supplements
5042 .   About 70 countries around the world , including all of the major economies , have deposit insurance programs .   In the United States , [ER] the Federal Deposit Insurance Corporation [ER] ( [EH] FDIC [EH] ) is responsible for deposit insurance .   Banks pay an insurance premium to the FDIC .	AKA
5045 .   The most commonly used tool of monetary policy in the U.S. is open market operations .   [ER] Open market operations [ER] take place when [EH] the central bank sells or buys U.S. Treasury bonds in order to influence the quantity of bank reserves and the level of interest rates [EH] .	Direct-Defines
5045 .   [EH] The most commonly used tool of monetary policy in the U.S. is open market operations [EH] .   Open market operations take place when [ER] the central bank sells or buys U.S. Treasury bonds in order to influence the quantity of bank reserves and the level of interest rates [ER] .	Supplements
5048 .   A second method of conducting monetary policy is for the central bank to raise or lower [ER] the reserve requirement [ER] , which , as we noted earlier , is [EH] the percentage of each bank ’s deposits that it is legally required to hold either as cash in their vault or on deposit with the central bank [EH] .   If banks are required to hold a greater amount in reserves , they have less money available to lend out .	Direct-Defines
5051 .   A monetary policy that lowers interest rates and stimulates borrowing is known as [ER] an expansionary monetary policy [ER] or [EH] loose monetary policy [EH] .   Conversely , a monetary policy that raises interest rates and reduces borrowing in the economy is a contractionary monetary policy or tight monetary policy .	AKA
5051 .   [EH] A monetary policy that lowers interest rates and stimulates borrowing [EH] is known as [ER] an expansionary monetary policy [ER] or loose monetary policy .   Conversely , a monetary policy that raises interest rates and reduces borrowing in the economy is a contractionary monetary policy or tight monetary policy .	Direct-Defines
5051 .   A monetary policy that lowers interest rates and stimulates borrowing is known as an expansionary monetary policy or loose monetary policy .   Conversely , a monetary policy that raises interest rates and reduces borrowing in the economy is [ER] a contractionary monetary policy [ER] or [EH] tight monetary policy [EH] .	AKA
5051 .   A monetary policy that lowers interest rates and stimulates borrowing is known as an expansionary monetary policy or loose monetary policy .   Conversely , [EH] a monetary policy that raises interest rates and reduces borrowing in the economy [EH] is [ER] a contractionary monetary policy [ER] or tight monetary policy .	Direct-Defines
5057 .   In [ link ] ( b ) , the original equilibrium ( E0 ) occurs at an output of 750 , which is above potential GDP .   A contractionary monetary policy will raise interest rates , discourage borrowing for investment and consumption spending , and cause the original demand curve ( AD0 ) to shift left to AD1 , so that the new equilibrium ( E1 ) occurs at the potential GDP level of 700.These examples suggest that monetary policy should be [ER] countercyclical [ER] ; that is , it should [EH] act to counterbalance the business cycles of economic downturns and upswings [EH] .   Monetary policy should be loosened when a recession has caused unemployment to increase and tightened when inflation threatens .	Direct-Defines
5060 .   With the recession still ongoing , the Fed decided to adopt an innovative and nontraditional policy known as [ER] quantitative easing [ER] ( [EH] QE [EH] ) .   This is the purchase of long - term government and private mortgage - backed securities by central banks to make credit available so as to stimulate aggregate demand .	AKA
5060 .   With the recession still ongoing , the Fed decided to adopt an innovative and nontraditional policy known as quantitative easing ( QE ) .   [ER] This [ER] is [EH] the purchase of long - term government and private mortgage - backed securities by central banks to make credit available so as to stimulate aggregate demand [EH] .	Indirect-Defines
5060 .   With the recession still ongoing , the Fed decided to adopt an innovative and nontraditional policy known as [ER] quantitative easing [ER] ( QE ) .   [EH] This [EH] is the purchase of long - term government and private mortgage - backed securities by central banks to make credit available so as to stimulate aggregate demand .	Refers-To
5066 .   Unpredictable Movements of [ER] VelocityVelocity [ER] is a term that economists use to describe [EH] how quickly money circulates through the economy [EH] .   The velocity of money in a year is defined as :	Direct-Defines
5069 .   Remember that [ER] the real interest rate [ER] is [EH] the nominal interest rate minus the rate of inflation [EH] .   If the nominal interest rate is 7 % and the rate of inflation is 3 % , then the borrower is effectively paying a 4 % real interest rate .   If the nominal interest rate is 7 % and there is deflation of 2 % , then the real interest rate is actually 9 % .	Direct-Defines
5081 .   At a broader level , some economists worry about a leverage cycle , where “ [ER] leverage [ER] ” is [EH] a term used by financial economists to mean “ borrowing . ” [EH]   When economic times are good , banks and the financial sector are eager to lend , and people and firms are eager to borrow .   Remember that the amount of money and credit in an economy is determined by a money multiplier — a process of loans being made , money being deposited , and more loans being made .	Direct-Defines
5081 .   At a broader level , some economists worry about a leverage cycle , where “ leverage ” is a term used by financial economists to mean “ borrowing . ”   When economic times are good , banks and the financial sector are eager to lend , and people and firms are eager to borrow .   Remember that the amount of money and credit in an economy is determined by [ER] a money multiplier [ER] — [EH] a process of loans being made , money being deposited , and more loans being made [EH] .	Direct-Defines
5084 .   This chapter discusses the international dimension of money , which involves conversions from one currency to another at an exchange rate .   [ER] An exchange rate [ER] is nothing more than a price — that is , [EH] the price of one currency in terms of another currency [EH] — and so they can be analyzed with the tools of supply and demand .   The first module of this chapter begins with an overview of foreign exchange markets : their size , their main participants , and the vocabulary for discussing movements of exchange rates .	Direct-Defines
5090 .   The other kind of international financial investment , [ER] portfolio investment [ER] , involves [EH] a purely financial investment that does not entail any management responsibility [EH] .   An example would be a U.S. financial investor who purchased bonds issued by the government of the United Kingdom , or deposited money in a British bank .	Direct-Defines
5108 .   [EH] A policy which allows the foreign exchange market to set exchange rates [EH] is referred to as [ER] a floating exchange rate [ER] .   The U.S. dollar is a floating exchange rate , as are the currencies of about 40 % of the countries in the world economy .	Direct-Defines
5111 .   When [EH] a government intervenes in the foreign exchange market so that the exchange rate of its currency is different from what the market would have produced [EH] , it is said to have established [ER] a “ peg ” [ER] for its currency .   A soft peg is the name for an exchange rate policy where the government usually allows the exchange rate to be set by the market , but in some cases , especially if the exchange rate seems to be moving rapidly in one direction , the central bank will intervene in the market .   With a hard peg exchange rate policy , the central bank sets a fixed and unchanging value for the exchange rate .	Direct-Defines
5111 .   When a government intervenes in the foreign exchange market so that the exchange rate of its currency is different from what the market would have produced , it is said to have established a “ peg ” for its currency .   A soft peg is the name for an exchange rate policy where the government usually allows the exchange rate to be set by the market , but in some cases , especially if the exchange rate seems to be moving rapidly in one direction , the central bank will intervene in the market .   With [ER] a hard peg exchange rate policy [ER] , [EH] the central bank sets a fixed and unchanging value for the exchange rate [EH] .	Direct-Defines
5111 .   When a government intervenes in the foreign exchange market so that the exchange rate of its currency is different from what the market would have produced , it is said to have established a “ peg ” for its currency .   [ER] A soft peg [ER] is [EH] the name for an exchange rate policy where the government usually allows the exchange rate to be set by the market , but in some cases , especially if the exchange rate seems to be moving rapidly in one direction , the central bank will intervene in the market [EH] .   With a hard peg exchange rate policy , the central bank sets a fixed and unchanging value for the exchange rate .	Direct-Defines
5129 .   When the federal government spends more money than it receives in taxes in a given year , it runs a budget deficit .   Conversely , when the government receives more money in taxes than it spends in a year , it runs a budget surplus .   [EH] If government spending and taxes are equal [EH] , it is said to have [ER] a balanced budget [ER] .	Direct-Defines
5129 .   When [EH] the federal government spends more money than it receives in taxes in a given year [EH] , it runs [ER] a budget deficit [ER] .   Conversely , when the government receives more money in taxes than it spends in a year , it runs a budget surplus .   If government spending and taxes are equal , it is said to have a balanced budget .	Direct-Defines
5129 .   When the federal government spends more money than it receives in taxes in a given year , it runs a budget deficit .   Conversely , when [EH] the government receives more money in taxes than it spends in a year [EH] , it runs [ER] a budget surplus [ER] .   If government spending and taxes are equal , it is said to have a balanced budget .	Direct-Defines
5135 .   The Medicare payroll tax is also called [ER] a proportional tax [ER] ; that is , [EH] a flat percentage of all wages earned [EH] .   The Social Security payroll tax is proportional up to the wage limit , but above that level it becomes a regressive tax , meaning that people with higher incomes pay a smaller share of their income in tax .	Direct-Defines
5135 .   The Medicare payroll tax is also called a proportional tax ; that is , a flat percentage of all wages earned .   The Social Security payroll tax is proportional up to the wage limit , but above that level it becomes [ER] a regressive tax [ER] , meaning that [EH] people with higher incomes pay a smaller share of their income in tax [EH] .	Direct-Defines
5138 .   The federal government has a few other , smaller sources of revenue .   It imposes [ER] an excise tax [ER] — that is , [EH] a tax on a particular good [EH] — on gasoline , tobacco , and alcohol .   As a share of GDP , the amount collected by these taxes has stayed nearly constant over time , from about 2 % of GDP in the 1960s to roughly 3 % by 2014 , according to the nonpartisan Congressional Budget Office .	Direct-Defines
5141 .   Another useful way to view the budget deficit is through the prism of accumulated debt rather than annual deficits .   The national debt refers to the total amount that the government has borrowed over time ; in contrast , [ER] the budget deficit [ER] refers to [EH] how much has been borrowed in one particular year [EH] .   [ link ] shows the ratio of debt / GDP since 1940 .	Direct-Defines
5141 .   Another useful way to view the budget deficit is through the prism of accumulated debt rather than annual deficits .   [ER] The national debt [ER] refers to [EH] the total amount that the government has borrowed over time [EH] ; in contrast , the budget deficit refers to how much has been borrowed in one particular year .   [ link ] shows the ratio of debt / GDP since 1940 .	Direct-Defines
5144 .   The millions of unemployed in 2008 – 2009 could collect unemployment insurance benefits to replace some of their salaries .   Federal fiscal policies include [ER] discretionary fiscal policy [ER] , when [EH] the government passes a new law that explicitly changes tax or spending levels [EH] .   The stimulus package of 2009 is an example .	Direct-Defines
5150 .   It often takes some months before the economic statistics signal clearly that a downturn has started , and a few months more to confirm that it is truly a recession and not just a one- or two - month blip .   [EH] The time it takes to determine that a recession has occurred [EH] is often called [ER] the recognition lag [ER] .   After this lag , policymakers become aware of the problem and propose fiscal policy bills .	Direct-Defines
5156 .   The national saving and investment identity , first introduced in The International Trade and Capital Flows chapter , provides a framework for showing the relationships between the sources of demand and supply in financial capital markets .   The identity begins with a statement that must always hold true : the quantity of financial capital supplied in the market must equal the quantity of financial capital demanded .   The U.S. economy has two main sources for financial capital : private savings from inside the U.S. economy and public savings .   [ER] Total savings [ER] = [EH] Private savings ( S ) + Public savings ( T – G ) [EH]   Total savings = Private savings ( S ) + Public savings ( T – G )   These include the inflow of foreign financial capital from abroad .	Direct-Defines
5159 .   If private saving and the trade balance remain the same , then less financial capital will be available for private investment in physical capital .   When [EH] government borrowing soaks up available financial capital and leaves less for private investment in physical capital , the result [EH] is known as [ER] crowding out [ER] .   To understand the potential impact of crowding out , consider the situation of the U.S. economy before the exceptional circumstances of the recession that started in late 2007 .   In 2005 , for example , the budget deficit was roughly 4 % of GDP .	Direct-Defines
5186 .   There is a long list of worries about foreign trade in goods and services : fear of job loss , environmental dangers , unfair labor practices , and many other concerns .   These arguments are discussed at some length in The International Trade and Capital Flows . Of all of the arguments for limitations on trade , perhaps the most controversial one among economists is [ER] the infant industry argument [ER] ; that is , [EH] subsidizing or protecting new industries for a time until they become established [EH] .   ( Globalization and Protectionism explains this concept in more detail . )	Direct-Defines
5195 .   A country has [ER] an absolute advantage [ER] in producing a good over another country if [EH] it uses fewer resources to produce that good [EH] .   Absolute advantage can be the result of a country ’s natural endowment .	Direct-Defines
5195 .   A country has [ER] an absolute advantage [ER] [EH] in producing a good over another country [EH] if it uses fewer resources to produce that good .   Absolute advantage can be the result of a country ’s natural endowment .	Supplements
5204 .   Moreover , [ER] the theory of comparative advantage [ER] suggests that [EH] each economy should specialize to a degree in certain products , and then exchange those products [EH] .   A high proportion of trade , however , is intra - industry trade — that is , trade of goods within the same industry from one country to another .   For example , the United States produces and exports autos and imports autos .	Direct-Defines
5204 .   Moreover , the theory of comparative advantage suggests that each economy should specialize to a degree in certain products , and then exchange those products .   A high proportion of trade , however , is [ER] intra - industry trade [ER] — that is , [EH] trade of goods within the same industry from one country to another [EH] .   For example , the United States produces and exports autos and imports autos .	Direct-Defines
5210 .   Tariffs are [ER] taxes that governments place on imported goods for a variety of reasons [ER] .   [EH] Some of these reasons include protecting sensitive industries , for humanitarian reasons , and protecting against dumping [EH] .	Supplements
5210 .   [ER] Tariffs [ER] are [EH] taxes that governments place on imported goods for a variety of reasons [EH] .   Some of these reasons include protecting sensitive industries , for humanitarian reasons , and protecting against dumping .	Direct-Defines
5213 .   When [ER] a government legislates policies to reduce or block international trade [ER] it is engaging in protectionism .   [EH] Protectionist policies often seek to shield domestic producers and domestic workers from foreign competition [EH] .	Supplements
5213 .   When [EH] a government legislates policies to reduce or block international trade [EH] it is engaging in [ER] protectionism [ER] .   Protectionist policies often seek to shield domestic producers and domestic workers from foreign competition .	Direct-Defines
5216 .   [ER] Nontariff barriers [ER] are [EH] all the other ways that a nation can draw up rules , regulations , inspections , and paperwork to make it more costly or difficult to import products [EH] .   A rule requiring certain safety standards can limit imports just as effectively as high tariffs or low import quotas , for instance .	Direct-Defines
5219 .   The extra 15 tons of sugar production , shown by the horizontal gap between the demand curve and the supply curve in Brazil , is exported to the United States .   In the United States , at a price of 16 cents , the farmers produce a quantity of 72 tons and consumers demand a quantity of 87 tons 3311 .   To explore these questions , let ’s start by focusing on a specific disease , sickle - cell anemia , and how it might affect two infected sisters .   [ER] Sickle - cell anemia [ER] is [EH] a genetic condition in which red blood cells , which are normally round , take on a crescent - like shape [EH] ( [ link ] ) .	Direct-Defines
3317 .   A single gene may have multiple possible variations , or alleles .   [ER] An allele [ER] is [EH] a specific version of a gene [EH] .   So , a given gene may code for the trait of hair color , and the different alleles of that gene affect which hair color an individual has .   When a sperm and egg fuse , their 23 chromosomes pair up and create a zygote with 23 pairs of chromosomes .	Direct-Defines
3320 .   Most traits are controlled by multiple genes , but some traits are controlled by one gene .   A characteristic like cleft chin , for example , is influenced by a single gene from each parent .   In this example , we will call the gene for cleft chin “ B , ” and the gene for smooth chin “ b. ” Cleft chin is [ER] a dominant trait [ER] , which means that [EH] having the dominant allele either from one parent ( Bb ) or both parents ( BB ) will always result in the phenotype associated with the dominant allele [EH] .	Direct-Defines
3326 .   Sickle - cell anemia is just one of many genetic disorders caused by the pairing of two recessive genes .   For example , [ER] phenylketonuria [ER] ( PKU ) is [EH] a condition in which individuals lack an enzyme that normally converts harmful amino acids into harmless byproducts [EH] .   If someone with this condition goes untreated , he or she will experience significant deficits in cognitive function , seizures , and increased risk of various psychiatric disorders .	Direct-Defines
3326 .   Sickle - cell anemia is just one of many genetic disorders caused by the pairing of two recessive genes .   For example , [ER] phenylketonuria [ER] ( [EH] PKU [EH] ) is a condition in which individuals lack an enzyme that normally converts harmful amino acids into harmless byproducts .   If someone with this condition goes untreated , he or she will experience significant deficits in cognitive function , seizures , and increased risk of various psychiatric disorders .	AKA
3329 .   Gene mutations provide one source of harmful genes .   [ER] A mutation [ER] is [EH] a sudden , permanent change in a gene [EH] .   While many mutations can be harmful or lethal , once in a while , a mutation benefits an individual by giving that person an advantage over those who do not have the mutation .	Direct-Defines
3332 .   In another approach to gene - environment interactions , [ER] the field of epigenetics [ER] [EH] looks beyond the genotype itself and studies how the same genotype can be expressed in different ways [EH] .   In other words , researchers study how the same genotype can lead to very different phenotypes .	Direct-Defines
3338 .   Glial cells , which outnumber neurons ten to one , are traditionally thought to play a supportive role to neurons , both physically and metabolically .   [ER] Glial cells [ER] [EH] provide scaffolding on which the nervous system is built , help neurons line up closely with each other to allow neuronal communication , provide insulation to neurons , transport nutrients and waste products , and mediate immune responses [EH] .   Neurons , on the other hand , serve as interconnected information processors that are essential for all of the tasks of the nervous system .	Direct-Defines
3341 .   Like all cells , neurons consist of several different parts , each serving a specialized function ( [ link ] ) .   A neuron ’s outer surface is made up of [ER] a semipermeable membrane [ER] .   [EH] This membrane [EH] allows smaller molecules and molecules without an electrical charge to pass through it , while stopping larger or highly charged molecules .	Refers-To
3341 .   Like all cells , neurons consist of several different parts , each serving a specialized function ( [ link ] ) .   A neuron ’s outer surface is made up of a semipermeable membrane .   [ER] This membrane [ER] [EH] allows smaller molecules and molecules without an electrical charge to pass through it , while stopping larger or highly charged molecules [EH] .	Indirect-Defines
3344 .   The neuron is a small information processor , and dendrites serve as input sites where signals are received from other neurons .   These signals are transmitted electrically across the soma and down a major extension from the soma known as the axon , which ends at multiple terminal buttons .   The terminal buttons contain synaptic vesicles that house [ER] neurotransmitters [ER] , [EH] the chemical messengers of the nervous system [EH] .	Direct-Defines
3347 .   In healthy individuals , the neuronal signal moves rapidly down the axon to the terminal buttons , where synaptic vesicles release neurotransmitters into the synapse ( [ link ] ) .   [ER] The synapse [ER] is [EH] a very small space between two neurons and is an important site where communication between neurons occurs [EH] .   Once neurotransmitters are released into the synapse , they travel across the small space and bind with corresponding receptors on the dendrite of an adjacent neuron .	Direct-Defines
3350 .   The neuronal membrane keeps these two fluids separate — a critical role because the electrical signal that passes through the neuron depends on the intra- and extracellular fluids being electrically different .   [EH] This difference in charge across the membrane [EH] , called [ER] the membrane potential [ER] , provides energy for the signal .	Direct-Defines
3353 .   With this influx of positive ions , the internal charge of the cell becomes more positive .   If that charge reaches a certain level , called the threshold of excitation , [EH] the neuron becomes active and the action potential begins . Many additional pores open , causing a massive influx of Na+ ions and a huge positive spike in the membrane potential [EH] , [ER] the peak action potential [ER] .   At the peak of the spike , the sodium gates close and the potassium gates open .	Direct-Defines
3362 .   Agonists are chemicals that mimic a neurotransmitter at the receptor site and , thus , strengthen its effects .   [ER] An antagonist [ER] , on the other hand , [EH] blocks or impedes the normal activity of a neurotransmitter at the receptor [EH] .   Agonist and antagonist drugs are prescribed to correct the specific neurotransmitter imbalances underlying a person ’s condition .	Direct-Defines
3362 .   [ER] Agonists [ER] are [EH] chemicals that mimic a neurotransmitter at the receptor site and , thus , strengthen its effects [EH] .   An antagonist , on the other hand , blocks or impedes the normal activity of a neurotransmitter at the receptor .   Agonist and antagonist drugs are prescribed to correct the specific neurotransmitter imbalances underlying a person ’s condition .	Direct-Defines
3365 .   [ER] The autonomic nervous system [ER] [EH] controls our internal organs and glands and is generally considered to be outside the realm of voluntary control [EH] .   It can be further subdivided into the sympathetic and parasympathetic divisions ( [ link ] ) .	Direct-Defines
3368 .   [ER] His pupils dilate , his heart rate and blood pressure increase , his bladder relaxes , his liver releases glucose , and adrenaline surges into his bloodstream [ER] .   [EH] This constellation of physiological changes , known as the fight or flight response , allows the body access to energy reserves and heightened sensory capacity so that it might fight off a threat or run away to safety .   This constellation of physiological changes [EH] , known as the fight or flight response , allows the body access to energy reserves and heightened sensory capacity so that it might fight off a threat or run away to safety .	Refers-To
3371 .   When the spinal cord is damaged in a particular segment , all lower segments are cut off from the brain , causing paralysis .   Therefore , the lower on the spine damage is , the fewer functions an injured individual loses . The Two HemispheresThe surface of the brain , known as the cerebral cortex , is very uneven , characterized by a distinctive pattern of folds or bumps , known as gyri ( singular : gyrus ) , and [ER] grooves [ER] , known as sulci ( [EH] singular : sulcus [EH] ) , shown in [ link ] .   These gyri and sulci form important landmarks that allow us to separate the brain into functional centers .	Supplements
3371 .   When the spinal cord is damaged in a particular segment , all lower segments are cut off from the brain , causing paralysis .   Therefore , the lower on the spine damage is , the fewer functions an injured individual loses . The Two HemispheresThe surface of the brain , known as the cerebral cortex , is very uneven , characterized by [ER] a distinctive pattern of folds or bumps [ER] , known as gyri ( [EH] singular : gyrus [EH] ) , and grooves , known as sulci ( singular : sulcus ) , shown in [ link ] .   These gyri and sulci form important landmarks that allow us to separate the brain into functional centers .	Supplements
3371 .   When the spinal cord is damaged in a particular segment , all lower segments are cut off from the brain , causing paralysis .   Therefore , the lower on the spine damage is , the fewer functions an injured individual loses . The Two HemispheresThe surface of the brain , known as the cerebral cortex , is very uneven , characterized by [EH] a distinctive pattern of folds or bumps [EH] , known as [ER] gyri [ER] ( singular : gyrus ) , and grooves , known as sulci ( singular : sulcus ) , shown in [ link ] .   These gyri and sulci form important landmarks that allow us to separate the brain into functional centers .	Direct-Defines
3371 .   When the spinal cord is damaged in a particular segment , all lower segments are cut off from the brain , causing paralysis .   Therefore , the lower on the spine damage is , the fewer functions an injured individual loses . The Two HemispheresThe surface of the brain , known as the cerebral cortex , is very uneven , characterized by a distinctive pattern of folds or bumps , known as gyri ( singular : gyrus ) , and [EH] grooves [EH] , known as [ER] sulci [ER] ( singular : sulcus ) , shown in [ link ] .   These gyri and sulci form important landmarks that allow us to separate the brain into functional centers .	Direct-Defines
3371 .   When the spinal cord is damaged in a particular segment , all lower segments are cut off from the brain , causing paralysis .   Therefore , the lower on the spine damage is , the fewer functions an injured individual loses . The Two [EH] HemispheresThe surface of the brain [EH] , known as [ER] the cerebral cortex [ER] , is very uneven , characterized by a distinctive pattern of folds or bumps , known as gyri ( singular : gyrus ) , and grooves , known as sulci ( singular : sulcus ) , shown in [ link ] .   These gyri and sulci form important landmarks that allow us to separate the brain into functional centers .	Direct-Defines
3374 .   [EH] The two hemispheres are connected by a thick band of neural fibers [EH] known as [ER] the corpus callosum [ER] , consisting of about 200 million axons .   The corpus callosum allows the two hemispheres to communicate with each other and allows for information being processed on one side of the brain to be shared with the other side .   Normally , we are not aware of the different roles that our two hemispheres play in day - to - day functions , but there are people who come to know the capabilities and functions of their two hemispheres quite well .	Direct-Defines
3377 .   The frontal lobe is involved in reasoning , motor control , emotion , and language .   It contains the motor cortex , which is involved in planning and coordinating movement ; [ER] the prefrontal cortex [ER] , which [EH] is responsible for higher - level cognitive functioning [EH] ; and Broca ’s area , which is essential for language production .	Direct-Defines
3377 .   The frontal lobe is involved in reasoning , motor control , emotion , and language .   It contains [ER] the motor cortex [ER] , which [EH] is involved in planning and coordinating movement [EH] ; the prefrontal cortex , which is responsible for higher - level cognitive functioning ; and Broca ’s area , which is essential for language production .	Direct-Defines
3377 .   The frontal lobe is involved in reasoning , motor control , emotion , and language .   It contains the motor cortex , which is involved in planning and coordinating movement ; the prefrontal cortex , which is responsible for higher - level cognitive functioning ; and [ER] Broca ’s area [ER] , which [EH] is essential for language production [EH] .	Direct-Defines
3380 .   [ER] The brain ’s parietal lobe [ER] is [EH] located immediately behind the frontal lobe , and is involved in processing information from the body ’s senses [EH] .   It contains the somatosensory cortex , which is essential for processing sensory information from across the body , such as touch , temperature , and pain .	Direct-Defines
3380 .   The brain ’s parietal lobe is located immediately behind the frontal lobe , and is involved in processing information from the body ’s senses .   It contains [ER] the somatosensory cortex [ER] , which is [EH] essential for processing sensory information from across the body , such as touch , temperature , and pain [EH] .	Direct-Defines
3383 .   [ER] The temporal lobe [ER] is [EH] located on the side of the head ( temporal means “ near the temples ” ) , and is associated with hearing , memory , emotion , and some aspects of language [EH] .   The auditory cortex , the main area responsible for processing auditory information , is located within the temporal lobe .   Wernicke ’s area , important for speech comprehension , is also located here .	Direct-Defines
3383 .   The temporal lobe is located on the side of the head ( temporal means “ near the temples ” ) , and is associated with hearing , memory , emotion , and some aspects of language .   [ER] The auditory cortex [ER] , [EH] the main area responsible for processing auditory information , is located within the temporal lobe [EH] .   Wernicke ’s area , important for speech comprehension , is also located here .	Direct-Defines
3386 .   Other Areas of the ForebrainOther areas of the forebrain , located beneath the cerebral cortex , include the thalamus and the limbic system .   [ER] The thalamus [ER] is [EH] a sensory relay for the brain [EH] .	Direct-Defines
3389 .   The limbic system is made up of a number of different structures , but three of the most important are the hippocampus , the amygdala , and the hypothalamus ( [ link ] ) .   The hippocampus is an essential structure for learning and memory .   [ER] The amygdala [ER] is [EH] involved in our experience of emotion and in tying emotional meaning to our memories [EH] .	Direct-Defines
3389 .   The limbic system is made up of a number of different structures , but three of the most important are the hippocampus , the amygdala , and the hypothalamus ( [ link ] ) .   [ER] The hippocampus [ER] is [EH] an essential structure for learning and memory [EH] .   The amygdala is involved in our experience of emotion and in tying emotional meaning to our memories .	Direct-Defines
3395 .   The substantia nigra ( Latin for “ black substance ” ) and [ER] the ventral tegmental area [ER] ( [EH] VTA [EH] ) are also located in the midbrain ( [ link ] ) .   Both regions contain cell bodies that produce the neurotransmitter dopamine , and both are critical for movement .	AKA
3398 .   The medulla controls the automatic processes of the autonomic nervous system , such as breathing , blood pressure , and heart rate .   The word pons literally means “ bridge , ” and as the name suggests , the pons [ER] serves to connect the brain and spinal cord [ER] .   [EH] It also is involved in regulating brain activity during sleep [EH] .	Supplements
3398 .   The medulla controls the automatic processes of the autonomic nervous system , such as breathing , blood pressure , and heart rate .   The word pons literally means “ bridge , ” and as the name suggests , [ER] the pons [ER] [EH] serves to connect the brain and spinal cord [EH] .   It also is involved in regulating brain activity during sleep .	Direct-Defines
3398 .   [ER] The medulla [ER] [EH] controls the automatic processes of the autonomic nervous system , such as breathing , blood pressure , and heart rate [EH] .   The word pons literally means “ bridge , ” and as the name suggests , the pons serves to connect the brain and spinal cord .   It also is involved in regulating brain activity during sleep .	Direct-Defines
3404 .   In [ER] magnetic resonance imaging [ER] ( MRI ) , [EH] a person is placed inside a machine that generates a strong magnetic field [EH] .   The magnetic field causes the hydrogen atoms in the body ’s cells to move .	Direct-Defines
3404 .   In [ER] magnetic resonance imaging [ER] ( [EH] MRI [EH] ) , a person is placed inside a machine that generates a strong magnetic field .   The magnetic field causes the hydrogen atoms in the body ’s cells to move .	AKA
3407 .   [ER] The endocrine system [ER] [EH] consists of a series of glands that produce chemical substances known as hormones [EH] ( [ link ] ) .   Like neurotransmitters , hormones are chemical messengers that must bind to a receptor in order to send their signal .	Direct-Defines
3407 .   The endocrine system consists of a series of glands that produce chemical substances known as hormones ( [ link ] ) .   Like neurotransmitters , [ER] hormones [ER] are [EH] chemical messengers that must bind to a receptor in order to send their signal [EH] .	Direct-Defines
3410 .   [ER] The adrenal glands [ER] [EH] sit atop our kidneys and secrete hormones involved in the stress response , such as epinephrine ( adrenaline ) and norepinephrine ( noradrenaline ) [EH] .   The pancreas is an internal organ that secretes hormones that regulate blood sugar levels : insulin and glucagon .	Direct-Defines
3410 .   The adrenal glands sit atop our kidneys and secrete hormones involved in the stress response , such as epinephrine ( adrenaline ) and norepinephrine ( noradrenaline ) .   [ER] The pancreas [ER] is [EH] an internal organ that secretes hormones that regulate blood sugar levels : insulin and glucagon [EH] .	Direct-Defines
3413 .   Any experiment involving the participation of human subjects is governed by extensive , strict guidelines designed to ensure that the experiment does not result in harm .   Any research institution that receives federal support for research involving human participants must have access to [ER] an institutional review board [ER] ( [EH] IRB [EH] ) .   The IRB is a committee of individuals often made up of members of the institution ’s administration , scientists , and community members ( [ link ] ) .	AKA
3413 .   Any experiment involving the participation of human subjects is governed by extensive , strict guidelines designed to ensure that the experiment does not result in harm .   Any research institution that receives federal support for research involving human participants must have access to [ER] an institutional review board [ER] ( IRB ) .   The IRB is [EH] a committee of individuals often made up of members of the institution ’s administration , scientists , and community members [EH] ( [ link ] ) .	Direct-Defines
3419 .   Whereas IRBs review research proposals that involve human participants , animal experimental proposals are reviewed by [ER] an Institutional Animal Care and Use Committee [ER] ( IACUC ) .   An IACUC [EH] consists of institutional administrators , scientists , veterinarians , and community members [EH] .	Direct-Defines
3419 .   Whereas IRBs review research proposals that involve human participants , animal experimental proposals are reviewed by [ER] an Institutional Animal Care and Use Committee [ER] ( [EH] IACUC [EH] ) .   An IACUC consists of institutional administrators , scientists , veterinarians , and community members .	AKA
3422 .   The sign — positive or negative — of the correlation coefficient indicates the direction of the relationship ( [ link ] ) .   [ER] A positive correlation [ER] means that [EH] the variables move in the same direction [EH] .   Put another way , it means that as one variable increases so does the other , and conversely , when one variable decreases so does the other .	Direct-Defines
3428 .   Often we read or hear about them and simply accept the information as valid .   Or , [EH] we have a hunch about how something works and then look for evidence to support that hunch , ignoring evidence that would tell us our hunch is false [EH] ; this is known as [ER] confirmation bias [ER] .   Other times , we find illusory correlations based on the information that comes most easily to mind , even if that information is severely limited .	Direct-Defines
3431 .   The two groups are designed to be the same except for one difference — experimental manipulation .   The experimental group gets [ER] the experimental manipulation [ER] — that is , [EH] the treatment or variable being tested [EH] ( in this case , violent TV images ) — and the control group does not .   Since experimental manipulation is the only difference between the experimental and control groups , we can be sure that any differences between the two are due to experimental manipulation rather than chance .	Direct-Defines
3437 .   To achieve this , we must pay attention to two important variables , or things that can be changed , in any experimental study : the independent variable and the dependent variable .   [ER] An independent variable [ER] is [EH] manipulated or controlled by the experimenter [EH] .   In a well - designed experimental study , the independent variable is the only important difference between the experimental and control groups .	Direct-Defines
